,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
6758,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.3048043911741535
4091,0,2,1,2,1,4,0,0.6967316058174551,-0.026432796589665127,4.393998479477928
4922,0,2,1,2,1,5,4,0.8334019219704508,0.7322007073372602,4.393998479477928
7755,0,7,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.30206250083506786
3024,1,5,1,4,3,5,0,0.6591977383551894,1.301175835282454,0.07721508762706197
3658,0,2,1,2,1,5,0,0.6967316058174551,-0.026432796589665127,3.2287685114893145
724,1,0,1,4,2,3,1,1.8786270236620188,0.35288395537379746,-1.9066733720440707
765,0,5,1,0,2,0,1,-0.34849349587411305,0.7243703975713236,-0.674901728968094
4410,1,5,1,4,3,5,0,-0.5226976794893742,1.1115174593007227,-0.21683429470917706
7739,0,5,1,0,7,1,2,1.4085845503161745,0.4156018145195639,-2.745438512454893
4574,0,2,1,2,1,4,4,0.8334019219704508,-0.21609117257139643,2.629702185460493
307,1,3,1,4,3,2,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
1278,0,5,1,0,2,3,1,-0.09966971927229715,0.5347120215895923,-1.7370936716638257
4055,0,2,1,2,1,4,4,0.46849960362448534,-0.21609117257139643,2.6461535274950068
3856,1,5,1,4,3,4,0,0.8334019219704508,1.301175835282454,-0.21683429470917706
6325,0,8,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-0.5961118831713068
7384,0,8,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.5961118831713068
7364,0,8,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.9105001758785335
1791,0,5,1,0,2,0,1,1.3104577007652365,0.7243703975713236,0.5419736211188371
4231,0,2,1,2,1,5,4,0.46849960362448534,0.7322007073372602,0.8818572334775732
3783,0,2,1,2,1,4,0,-0.34849349587411305,-0.21609117257139643,2.6461535274950068
6282,0,2,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.3794042045306674
2053,0,5,1,0,3,0,1,1.3104577007652365,1.2933455255165174,-1.7370936716638257
5663,1,2,1,4,1,3,5,-1.4933031881943875,0.7322007073372602,-0.3198723200020583
3621,0,2,1,2,1,5,1,-1.7586209159116462,-0.026432796589665127,1.4699559981500512
71,1,3,1,4,3,3,3,2.6445077867384463,-0.21609117257139643,-1.020547991730168
6706,0,2,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-1.2045495582147725
2759,1,5,1,4,3,5,0,-0.17428931225885164,1.301175835282454,-1.3820642626977904
4575,0,2,1,2,1,5,4,-0.34849349587411305,0.7322007073372602,3.217800950132971
7239,0,5,1,4,4,1,2,0.6136409663041908,1.8900318162055154,0.5051951659026519
2973,1,5,1,4,3,5,0,-1.584416732296385,1.1115174593007227,-1.0880148803615513
6803,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.6734535868669065
1260,1,6,1,4,2,4,1,1.7044228400467576,-0.7145181316048876,-1.198062696213186
1666,0,5,1,0,3,3,1,-0.8875999978353397,0.7243703975713236,-0.674901728968094
7757,0,2,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,0.2290334705127982
7682,0,5,2,4,7,3,1,-0.09966971927229715,1.2933455255165174,-0.1344226114162668
4322,0,2,1,2,1,5,4,-0.7133958142200783,-0.21609117257139643,2.629702185460493
3706,1,5,1,4,2,5,0,-0.5226976794893742,1.301175835282454,-0.21683429470917706
2167,1,5,1,4,2,5,0,-1.7586209159116462,0.7322007073372602,0.08544075864431919
8069,0,5,1,4,3,1,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
2533,0,2,1,2,1,5,4,-1.7586209159116462,-0.21609117257139643,3.2287685114893145
1695,0,5,1,0,3,0,1,-1.7586209159116462,0.7243703975713236,-0.5202183215768948
1095,1,6,1,4,2,4,5,1.0076061055857122,-1.09383488356835,-1.198062696213186
6877,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.30206250083506786
5952,0,2,1,2,1,4,1,1.8786270236620188,-0.21609117257139643,1.4644722174718798
3862,1,5,1,4,2,4,0,0.6591977383551894,1.301175835282454,0.07721508762706197
1630,1,6,1,4,2,3,5,1.3104577007652365,-1.09383488356835,-1.198062696213186
4984,0,5,1,1,1,5,0,1.530218656431496,-0.14554300365969353,0.3966733599315991
1881,0,5,1,0,3,0,1,-0.8875999978353397,0.7243703975713236,-1.7370936716638257
4375,1,5,1,4,3,4,0,0.8334019219704508,0.35288395537379746,0.07721508762706197
5650,0,2,1,2,1,5,1,1.8786270236620188,0.7322007073372602,2.052570982144358
1612,0,5,1,4,2,5,5,-1.584416732296385,-0.7145181316048876,-1.198062696213186
978,1,3,1,4,3,3,1,0.46849960362448534,0.16322557939206617,-1.020547991730168
1413,0,5,1,0,3,0,1,-0.8875999978353397,0.9140287735530548,-0.674901728968094
5781,1,5,2,0,7,1,6,-0.6222822701180812,-0.4057495485531277,0.7910188772216338
6707,0,8,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,0.22629158017371254
848,1,3,1,4,3,2,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
3885,0,1,1,4,3,3,0,-1.7586209159116462,-1.1016651933342867,-0.8430332872471509
3773,1,5,1,4,2,5,0,-1.9328250995269078,0.35288395537379746,-0.21683429470917706
2271,0,5,1,0,2,3,1,-0.17428931225885164,0.9140287735530548,-0.674901728968094
2392,1,5,1,4,2,4,0,-0.5767254980670828,1.1115174593007227,-1.0907567707006371
7671,0,5,2,4,7,3,1,-0.9706906373486036,1.8623206534617112,0.47401506362719864
1830,1,5,1,4,3,5,0,-0.5767254980670828,1.301175835282454,-0.2058667333528342
3268,0,1,1,4,3,4,0,-0.9706906373486036,-0.3352013796414249,-0.8430332872471509
47,1,3,1,4,3,2,3,-0.09966971927229715,1.301175835282454,-1.020547991730168
4273,0,2,1,2,1,5,4,0.8334019219704508,-0.21609117257139643,4.393998479477928
6330,0,2,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.0880967125335141
1350,1,5,1,4,3,4,0,-0.5767254980670828,0.7322007073372602,-0.2058667333528342
7564,0,5,2,4,7,3,1,-0.09966971927229715,0.34505364560786106,-0.665518582764133
4369,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,2.629702185460493
446,1,3,1,4,3,2,1,-0.09966971927229715,0.35288395537379746,-1.020547991730168
2248,1,5,1,4,3,5,0,-1.584416732296385,1.1115174593007227,-0.21683429470917706
1743,0,5,1,0,2,0,1,-0.8875999978353397,0.9140287735530548,0.5419736211188371
844,1,0,1,4,2,2,1,0.07453446434296443,-0.21609117257139643,-1.020547991730168
4015,0,2,1,2,1,4,0,1.8786270236620188,0.7322007073372602,4.393998479477928
2945,1,5,1,4,3,5,0,-0.7509296816823438,0.7322007073372602,-1.3820642626977904
3206,1,5,1,4,2,4,0,0.8334019219704508,1.1115174593007227,0.08544075864431919
2440,1,5,1,4,3,5,0,-0.5767254980670828,1.1115174593007227,-1.3820642626977904
678,1,3,1,4,3,5,4,0.46849960362448534,1.301175835282454,-1.9066733720440707
6649,0,8,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.5961118831713068
4706,0,2,1,2,1,5,0,-0.5767254980670828,-0.026432796589665127,1.4644722174718798
1294,1,6,1,4,2,4,1,1.3104577007652365,-0.7145181316048876,-1.198062696213186
2840,1,5,1,4,2,4,0,-1.7586209159116462,1.1115174593007227,0.959363234635779
7109,0,2,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.30206250083506786
4607,0,2,1,2,1,5,0,0.6967316058174551,-0.026432796589665127,2.052570982144358
7592,0,7,1,0,7,4,0,0.14359849295834642,-2.0421267634770066,0.2290334705127982
5816,1,5,2,0,7,1,6,0.18915526500934482,-0.4057495485531277,0.8047283289170621
5148,0,5,1,0,7,4,2,-0.17428931225885164,0.4156018145195639,1.1013068024572987
1112,1,0,1,4,3,3,1,-0.4025213144518212,1.301175835282454,-1.9066733720440707
776,1,6,1,4,3,3,5,-0.4025213144518212,-1.2834932595500816,-1.198062696213186
7681,0,2,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.0880967125335141
2231,1,5,1,4,2,4,0,-1.9328250995269078,1.301175835282454,-1.0880148803615513
2228,1,5,1,4,2,5,0,-0.5767254980670828,0.7322007073372602,0.959363234635779
2153,1,5,1,4,3,4,0,-0.5226976794893742,0.7322007073372602,-0.2058667333528342
5528,0,5,1,1,1,4,0,1.3560144728162347,-1.4731516355318124,0.3966733599315991
3914,1,5,1,4,2,5,0,-1.7586209159116462,1.301175835282454,-1.3820642626977904
3784,1,5,1,4,3,5,0,0.8334019219704508,1.1115174593007227,-0.796707388364398
7353,1,5,2,4,7,5,4,1.1818102892009732,1.301175835282454,-0.8430332872471509
1366,0,5,1,0,2,0,1,-1.7586209159116462,0.9140287735530548,-0.674901728968094
1469,0,5,1,0,2,3,1,-0.7964864537333425,0.9140287735530548,-1.7370936716638257
1851,0,5,1,0,3,0,1,-0.09966971927229715,0.5347120215895923,-0.5202183215768948
1963,0,5,1,0,3,3,1,-0.17428931225885164,0.7243703975713236,-0.5202183215768948
5629,1,2,1,4,1,4,1,-0.08317576815685446,0.7322007073372602,-0.16518891261085913
4879,0,2,1,2,1,4,4,-0.34849349587411305,0.7322007073372602,1.4699559981500512
4701,0,2,1,2,1,4,4,0.46849960362448534,0.7322007073372602,1.4644722174718798
4004,0,2,1,2,1,5,4,-0.5767254980670828,-0.21609117257139643,1.4644722174718798
485,1,0,1,4,2,5,1,1.8786270236620188,0.7322007073372602,-1.9066733720440707
2239,1,5,1,4,2,5,0,-1.9328250995269078,0.7322007073372602,-0.21683429470917706
4139,0,2,1,2,1,5,0,0.46849960362448534,0.7322007073372602,3.217800950132971
3196,1,5,1,4,2,5,0,-1.584416732296385,1.1115174593007227,-1.3820642626977904
4918,1,2,1,4,1,4,5,-0.9706906373486036,-0.026432796589665127,0.897003030084873
6855,0,4,0,3,7,1,0,0.5375636322398677,1.301175835282454,2.5689349579657863
30,1,3,1,4,3,2,3,2.4247468310721865,-0.21609117257139643,-1.020547991730168
4075,0,2,1,2,1,5,1,-0.7133958142200783,-0.026432796589665127,1.4699559981500512
1879,0,5,1,0,2,0,1,-0.09966971927229715,0.9140287735530548,-1.7370936716638257
5897,1,2,1,4,1,3,5,0.4394367826889296,-0.026432796589665127,-1.3820642626977904
5920,0,2,1,2,1,4,4,1.8786270236620188,-0.21609117257139643,2.629702185460493
5787,1,5,2,0,7,1,6,0.6591977383551894,1.301175835282454,2.261265788902829
4567,0,2,1,2,1,5,1,0.8334019219704508,0.7322007073372602,2.052570982144358
5466,1,5,2,0,7,1,6,0.5375636322398677,-0.4057495485531277,0.8047283289170621
5561,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,1.4699559981500512
1036,1,0,1,4,2,3,3,0.46849960362448534,0.16322557939206617,-1.020547991730168
636,1,0,1,4,2,3,1,1.8786270236620188,0.7322007073372602,-1.9066733720440707
5168,0,5,1,0,7,4,0,-1.584416732296385,-0.14554300365969353,0.2939712679401839
4509,0,2,1,2,1,4,0,-0.7133958142200783,0.7322007073372602,4.393998479477928
1083,0,5,1,0,2,3,1,-0.34849349587411305,0.9140287735530548,0.5419736211188371
2615,1,5,1,4,2,5,0,-0.4025213144518212,1.301175835282454,-1.0880148803615513
861,1,0,1,4,3,3,1,0.07453446434296443,1.301175835282454,-1.020547991730168
7382,0,8,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.30206250083506786
903,0,5,1,0,3,3,1,-0.09966971927229715,0.5347120215895923,-0.5202183215768948
5967,0,2,1,2,1,5,0,-0.34849349587411305,-0.026432796589665127,0.8818572334775732
109,1,0,1,4,2,2,3,0.07453446434296443,0.16322557939206617,-1.020547991730168
7810,0,5,2,4,7,2,1,1.4626123688938824,1.2933455255165174,-0.1344226114162668
4552,0,2,1,2,1,4,1,0.8334019219704508,-0.21609117257139643,0.8818572334775732
3357,0,1,1,4,2,4,0,-0.8875999978353397,-0.7145181316048876,-0.8430332872471509
5679,1,5,2,0,7,1,6,-0.4025213144518212,1.301175835282454,2.261265788902829
6817,0,7,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,0.22629158017371254
2995,1,5,1,4,2,4,0,-0.34849349587411305,1.1115174593007227,0.07721508762706197
5970,0,5,1,1,1,5,0,-0.054112947221298606,-0.3352013796414249,0.3966733599315991
1831,1,5,1,4,2,4,0,-1.7586209159116462,1.1115174593007227,-0.21683429470917706
3520,1,5,1,4,3,4,0,0.8334019219704508,1.301175835282454,0.08544075864431919
3176,1,5,1,4,2,5,0,-0.5226976794893742,1.301175835282454,-0.796707388364398
782,1,3,1,4,2,3,3,2.8187119703537076,1.301175835282454,-1.020547991730168
7924,0,8,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,-0.6734535868669065
4982,0,2,1,2,1,4,4,0.46849960362448534,-0.21609117257139643,1.4644722174718798
5230,1,5,2,0,7,1,6,0.7117678158551289,1.301175835282454,0.8047283289170621
6517,0,5,2,4,7,2,1,-1.7586209159116462,1.2933455255165174,-0.1344226114162668
2910,1,5,1,4,3,5,0,-0.34849349587411305,0.35288395537379746,-0.21683429470917706
7700,0,7,1,0,7,4,0,-0.20480987427217634,-2.0421267634770066,0.22629158017371254
1825,0,5,1,0,2,3,1,-0.34849349587411305,0.9140287735530548,-0.5202183215768948
2617,1,5,1,4,3,5,0,-0.5767254980670828,1.1115174593007227,-0.21683429470917706
6353,0,8,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.30206250083506786
1094,0,5,1,0,3,0,1,-0.9706906373486036,1.2933455255165174,0.5419736211188371
5707,0,2,1,2,1,4,1,1.8786270236620188,0.7322007073372602,3.217800950132971
6977,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.38214609486975315
4161,1,5,1,4,3,4,0,-0.34849349587411305,1.1115174593007227,-0.21683429470917706
4952,1,2,1,4,1,3,5,1.3104577007652365,1.301175835282454,0.897003030084873
6206,0,8,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.30206250083506786
4280,0,2,1,2,1,4,0,-0.5767254980670828,-0.026432796589665127,3.2287685114893145
6333,0,2,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.30206250083506786
1654,0,5,1,0,2,3,1,-0.9706906373486036,1.2933455255165174,-0.674901728968094
6648,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-1.2045495582147725
7442,0,7,1,0,7,4,0,0.14359849295834642,-2.0421267634770066,-1.2045495582147725
2323,1,5,1,4,2,5,0,-1.7586209159116462,1.301175835282454,-1.0880148803615513
2413,1,5,1,4,2,4,0,-0.5767254980670828,0.35288395537379746,-0.796707388364398
6226,0,7,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.0880967125335141
2654,1,5,1,4,2,4,0,-0.5767254980670828,0.7322007073372602,0.08544075864431919
6818,0,2,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,0.2290334705127982
5537,1,5,2,0,7,1,6,-1.0993380489128666,1.301175835282454,-0.665518582764133
2678,1,5,1,4,3,5,0,-0.7509296816823438,1.1115174593007227,-1.0907567707006371
4609,0,2,1,2,1,4,1,0.46849960362448534,-0.21609117257139643,2.629702185460493
5292,0,8,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,0.2290334705127982
3328,0,2,1,2,1,5,4,-1.7586209159116462,-0.21609117257139643,4.393998479477928
7648,0,2,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,0.22629158017371254
6672,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.6734535868669065
178,1,3,1,4,3,2,3,0.46849960362448534,-0.21609117257139643,-1.020547991730168
3263,1,5,1,4,3,5,0,-0.5767254980670828,1.1115174593007227,-1.0880148803615513
8063,0,5,2,4,7,3,1,0.052484948856349585,1.8623206534617112,-0.05708090772066722
3441,0,1,1,4,3,3,0,-1.4102125486811237,-1.09383488356835,-0.8430332872471509
1204,1,6,1,4,3,3,1,1.3104577007652365,-1.09383488356835,-1.198062696213186
2202,1,5,1,4,2,4,0,-0.17428931225885164,1.301175835282454,-0.796707388364398
4709,1,2,1,4,1,4,5,-0.08317576815685446,0.7322007073372602,0.897003030084873
6590,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.9105001758785335
6267,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.9105001758785335
3145,1,5,1,4,3,5,0,0.6591977383551894,0.35288395537379746,0.959363234635779
8077,0,5,1,4,4,4,2,0.6136409663041908,2.0796901921872464,0.5051951659026519
3728,1,5,1,4,2,5,0,0.6591977383551894,0.7322007073372602,0.08544075864431919
1770,0,5,1,0,2,0,1,-0.9706906373486036,0.7243703975713236,0.5419736211188371
829,1,3,1,4,6,4,0,1.4846618843804975,-0.1533733134256301,-1.3820642626977904
941,0,5,1,0,2,3,1,-0.8875999978353397,0.9140287735530548,0.5419736211188371
7031,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.6734535868669065
2486,1,5,1,4,2,4,0,-0.7509296816823438,1.1115174593007227,0.08544075864431919
627,0,5,1,4,2,5,5,-1.2885784425658018,-0.7145181316048876,-1.198062696213186
3102,0,2,1,2,1,5,1,-1.7586209159116462,0.7322007073372602,2.629702185460493
4791,0,2,1,2,1,4,4,0.46849960362448534,-0.026432796589665127,1.4699559981500512
925,0,5,1,0,3,0,1,-0.7964864537333425,0.5347120215895923,-0.5202183215768948
295,1,0,1,4,3,2,3,2.4247468310721865,-0.21609117257139643,-1.020547991730168
1052,0,5,1,0,3,0,1,-1.7586209159116462,1.2933455255165174,-0.674901728968094
2707,1,5,1,4,2,4,0,-0.7509296816823438,1.301175835282454,0.08544075864431919
4381,0,2,1,2,1,5,1,0.46849960362448534,-0.026432796589665127,2.052570982144358
7283,0,2,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.38214609486975315
4434,0,2,1,2,1,4,4,0.8334019219704508,0.7322007073372602,2.629702185460493
5812,1,2,1,4,1,3,1,0.4394367826889296,-0.026432796589665127,-1.3820642626977904
2789,1,5,1,4,2,5,0,-0.7509296816823438,0.7322007073372602,-0.21683429470917706
944,1,5,1,4,3,4,0,-0.34849349587411305,0.35288395537379746,-0.2058667333528342
7203,0,8,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,0.22629158017371254
6735,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,0.2290334705127982
12,1,0,1,4,3,3,1,2.4247468310721865,1.301175835282454,-1.020547991730168
1117,0,5,1,0,3,3,1,0.4394367826889296,0.5347120215895923,0.5419736211188371
5924,0,2,1,2,1,5,0,1.8786270236620188,0.7322007073372602,1.4644722174718798
7945,0,5,1,4,4,1,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
5583,0,8,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,-0.38214609486975315
3217,1,5,1,4,3,4,0,-0.5226976794893742,0.7322007073372602,0.08544075864431919
4550,0,2,1,2,1,5,4,0.46849960362448534,0.7322007073372602,1.4699559981500512
1319,0,5,1,0,2,3,1,-0.09966971927229715,1.2933455255165174,-1.7370936716638257
779,1,3,1,4,3,2,3,2.6445077867384463,1.301175835282454,-1.020547991730168
7935,0,8,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.5961118831713068
7431,0,7,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,0.5203409625099515
6023,0,8,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.6191926838813802
3877,1,5,1,4,3,4,0,-0.5226976794893742,0.35288395537379746,0.07721508762706197
433,1,3,1,4,2,3,1,2.4247468310721865,1.301175835282454,-1.020547991730168
653,1,6,1,4,2,3,1,-0.4025213144518212,-0.14554300365969353,-1.198062696213186
2477,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,-0.2058667333528342
3298,0,2,1,2,1,4,1,-1.7586209159116462,-0.026432796589665127,0.8818572334775732
3481,1,5,1,4,2,4,0,-0.5226976794893742,1.1115174593007227,0.08544075864431919
4906,0,2,1,2,1,4,1,0.46849960362448534,-0.21609117257139643,3.2287685114893145
4695,0,2,1,2,1,4,4,0.6967316058174551,-0.026432796589665127,1.4644722174718798
3149,1,5,1,4,2,4,0,-0.17428931225885164,0.35288395537379746,-1.3820642626977904
7915,0,5,1,4,4,4,2,0.6136409663041908,2.0796901921872464,0.5051951659026519
4671,0,2,1,2,1,5,4,-0.5767254980670828,-0.026432796589665127,0.8818572334775732
2886,1,5,1,4,2,4,0,-0.17428931225885164,0.35288395537379746,0.08544075864431919
6551,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.913242066217619
4447,0,2,1,2,1,5,4,0.8334019219704508,-0.026432796589665127,3.2287685114893145
5927,1,5,2,4,5,4,3,1.7279300966111413,-0.21609117257139643,-0.8430332872471509
6345,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.6734535868669065
6144,0,2,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,0.5203409625099515
5653,1,5,2,0,7,1,6,-0.4025213144518212,-0.4057495485531277,2.261265788902829
8086,0,5,1,4,4,4,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
570,1,0,1,4,2,2,3,-0.09966971927229715,0.16322557939206617,-1.020547991730168
1448,1,5,1,4,2,4,0,-1.584416732296385,0.35288395537379746,0.08544075864431919
4253,1,5,1,4,3,5,0,0.8334019219704508,1.1115174593007227,0.959363234635779
4570,1,5,1,4,3,4,0,-0.5226976794893742,1.301175835282454,-0.2058667333528342
4581,0,2,1,2,1,4,4,-0.5767254980670828,0.7322007073372602,2.052570982144358
3370,1,5,1,4,2,4,0,1.0076061055857122,1.301175835282454,-0.2058667333528342
6683,0,2,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.06501591182344083
1745,1,6,1,4,3,3,1,1.3104577007652365,-0.14554300365969353,-1.198062696213186
2741,1,5,1,4,3,5,0,-0.34849349587411305,0.7322007073372602,-1.3820642626977904
1590,0,5,1,0,3,0,1,1.3104577007652365,1.2933455255165174,-0.674901728968094
7723,0,5,1,4,8,1,2,0.14359849295834642,2.0796901921872464,0.5051951659026519
3936,0,2,1,2,1,4,1,0.46849960362448534,0.7322007073372602,2.052570982144358
287,1,0,1,4,2,3,1,2.6445077867384463,-0.21609117257139643,-1.020547991730168
1738,0,5,1,0,2,3,1,1.3104577007652365,1.2933455255165174,-0.5202183215768948
5102,0,2,1,2,1,5,0,1.8786270236620188,0.7322007073372602,2.052570982144358
7174,0,2,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-0.38214609486975315
3534,1,5,1,4,2,4,0,1.0076061055857122,0.7322007073372602,-1.0907567707006371
5045,0,2,1,2,1,4,0,-0.34849349587411305,-0.026432796589665127,1.4644722174718798
4860,1,5,2,0,7,1,6,-0.08317576815685446,1.301175835282454,0.7910188772216338
3765,1,5,1,4,2,4,0,0.6591977383551894,1.301175835282454,-1.0907567707006371
4717,0,5,1,1,1,4,0,1.530218656431496,-0.3352013796414249,0.3966733599315991
2827,1,5,1,4,2,4,0,-0.17428931225885164,0.35288395537379746,-0.2058667333528342
1684,0,5,1,0,2,3,1,1.3104577007652365,1.2933455255165174,0.5419736211188371
5300,1,2,1,4,1,4,1,0.4394367826889296,1.301175835282454,-0.16518891261085913
1338,1,0,1,4,3,2,1,0.46849960362448534,0.35288395537379746,-1.020547991730168
6598,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.6191926838813802
2742,1,5,1,4,2,5,0,-1.9328250995269078,1.1115174593007227,-1.3820642626977904
3934,0,2,1,2,1,4,4,0.6967316058174551,-0.026432796589665127,4.393998479477928
6662,0,7,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.30206250083506786
5015,1,5,2,0,7,1,6,-0.5532182415026989,1.301175835282454,0.8047283289170621
6531,0,2,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.38214609486975315
2902,1,5,1,4,3,4,0,-1.7586209159116462,0.35288395537379746,-1.0907567707006371
